Walls,Value,Queens:
1152921780558496256,9,4573979646116104
1152921780558495760,9,5188147941145052224
1152921780558495752,9,594493309955604514
1152921780290060288,10,2380222842744619010
1152921780155842560,10,2452280372358037512
1152921780088733696,10,4755836958100424736
1152921780055179264,10,2379096881700700176
1152921780038402048,10,2452280372358037505
1152921780025819136,9,4612257904077312064
1152921780023721984,10,594480236092981536
1152921780022673408,10,2594425299955484736
1152921780022149120,10,2450028601485328416
1152921780021886976,10,4760309758366319648
1152921780021755904,10,4758088757897330976
1152921780021641216,10,2882937150024753156
1152921780021633024,10,2307039313316053536
1152921780021628928,10,2307039313316053520
1152921780021626880,10,2307039313316053536
1152921780021625856,10,2307039313316053536
1152921780021625344,9,2882884853429444610
1152921780021624848,10,4760309891376089121
1152921780021624840,10,4760309891376089121
1152921779887407104,10,5188710288174104592
1152921779820298240,10,4904422743539728400
1152921779786743808,11,2882937151166627842
1152921779769966592,10,2452280372358037505
1152921779757383680,10,4904422743539728400
1152921779755286528,10,594480236092981536
1152921779754237952,10,4904422743539728400
1152921779753713664,10,577094141937256512
1152921779753451520,10,4904422743539728400
1152921779753320448,10,2882937150076092800
1152921779753205760,9,4760304945734094912
1152921779753197568,10,4688387958842082320
1152921779753193472,10,4760306592838075408
1152921779753191424,10,2380222842744619016
1152921779753190400,10,2380222842744619010
1152921779753189888,10,4904422743539728400
1152921779753189392,10,2882937148959363140
1152921779753189384,10,2380222842744619010
1152921779686080512,10,5188432713581338628
1152921779652526080,10,2452280372358021640
1152921779635748864,10,4900233612542150720
1152921779623165952,10,594493310488805952
1152921779621068800,10,594493310488805952
1152921779620020224,10,2882937151098720320
1152921779619495936,10,2452280372358037512
1152921779619233792,10,2452280372358037512
1152921779619102720,10,5188432783375073800
1152921779618988032,10,5188432713581338752
1152921779618979840,10,594493310488805952
1152921779618975744,11,594493310488822288
1152921779618973696,10,2882655676172091912
1152921779618972672,10,5188147338220683792
1152921779618972160,10,5188569053023182852
1152921779618971664,10,594492762345179202
1152921779618971656,10,4758088757893138497
1152921779585417216,10,4760306592971374596
1152921779556057088,9,306247558336939024
1152921779553959936,10,594480236092981536
1152921779552911360,10,9808841105377202180
1152921779552387072,10,594476817532979232
1152921779552124928,9,2379096872045383684
1152921779551993856,10,4904422743539466242
1152921779551879168,9,4899952137569567040
1152921779551870976,10,5188287525952966658
1152921779551866880,10,594493301881652240
1152921779551864832,10,4904560740821909768
1152921779551863808,10,4899925749286576388
1152921779551863296,10,4904422743539466242
1152921779551862800,10,4904560740821893448
1152921779551862792,10,4612284171023843348
1152921779522502656,9,9800184642006040592
1152921779520405504,10,2882937080303846016
1152921779519356928,10,4904422195396608576
1152921779518832640,10,4616194703434516482
1152921779518570496,10,9371995227973885956
1152921779518439424,9,5188710288173564432
1152921779518324736,9,594493301881635904
1152921779518316544,10,4758088210016456706
1152921779518312448,11,4904422743539728912
1152921779518310400,10,4904422743539728896
1152921779518309376,10,4899919143647578656
1152921779518308864,9,9800184642006040592
1152921779518308368,10,4904422743006513186
1152921779518308360,10,4758088757624782866
1152921779505725440,9,4904422743522951169
1152921779503628288,10,4686031146445702176
1152921779502579712,10,4900233612546344960
1152921779502055424,10,4900233612546344960
1152921779501547520,9,76564079954626561
1152921779501539328,10,5188428804590224400
1152921779501535232,10,9800131865447842832
1152921779501533184,10,2882655614901977360
1152921779501531152,9,9800184632916836644
1152921779491045376,9,594480236088787232
1152921779489996800,9,4900338675799818304
1152921779489472512,9,4611695501733281794
1152921779489210368,9,162147745724383236
1152921779489079296,9,4900206676388348432
1152921779488964608,9,5188850527965873216
1152921779488956416,9,4760306045228957704
1152921779488952320,10,594493301881652240
1152921779488950272,10,4904560736527204872
1152921779488949248,9,4760306045228957704
1152921779488948736,9,5188850527965880324
1152921779487899648,9,2882655675031363712
1152921779487375360,10,5188850595633823776
1152921779487113216,10,594480236092981536
1152921779486982144,10,5188433330986549792
1152921779486867456,10,5188710407900237888
1152921779486859264,10,594480236092981536
1152921779486855168,10,4900233612546279456
1152921779486853120,10,594480236092981536
1152921779486852096,10,5188710407900237828
1152921779486851584,10,594480236092981536
1152921779486326784,10,594476817532979232
1152921779486064640,9,4900338675799818256
1152921779485933568,9,4900338675799818304
1152921779485818880,10,4900233612546279488
1152921779485810688,10,594493301881652240
1152921779485806592,10,594493301881652240
1152921779485804544,10,4904420548794663440
1152921779485803520,10,5188850595632779268
1152921779485803008,9,4900338675799818304
1152921779485540352,10,594476817532979232
1152921779485409280,10,5188850595616067586
1152921779485294592,10,5188850595632779328
1152921779485286400,10,594476817532979232
1152921779485282304,10,2452280367996223752
1152921779485280256,10,2452280367996223752
1152921779485279232,10,5188850595632779268
1152921779485278720,10,4899952137569634306
1152921779485147136,9,4900338675799296002
1152921779485032448,10,4899952137569634368
1152921779485024256,9,4900338675799296032
1152921779485020160,10,4612847661053199376
1152921779485018112,10,4904560736527204872
1152921779485017088,9,2594143758543097860
1152921779485016576,9,4899952137569632260
1152921779484901376,10,4899952137569634368
1152921779484893184,10,5188433330986549792
1152921779484889088,10,4904422743002858000
1152921779484887040,10,2452280370210554376
1152921779484886016,10,4904422743006513696
1152921779484885504,9,4758088757624717584
1152921779484778496,10,4900233612546279488
1152921779484774400,9,4900198428174190624
1152921779484772352,9,4686030596688843904
1152921779484771328,9,576531130711580932
1152921779484770816,9,292804355262777664
1152921779484766208,10,4900233612546279456
1152921779484764160,10,4904560736527204872
1152921779484763136,10,2452280367995179268
1152921779484762624,9,594493301881652224
1152921779484760064,10,4904420548794663440
1152921779484759040,9,594476817797234704
1152921779484758528,10,594493301881652240
1152921779484756992,10,4904560736527204872
1152921779484756480,9,594493301881652224
1152921779484755456,10,4900233612546279426
1152921745125015552,10,4686031164124168720
1152921727945146368,10,2379044378954957840
1152921719355211776,10,4758088212709117954
1152921715060244480,9,2882603387029816321
1152921711839019008,10,9520618687799755296
1152921711302148096,9,2486004865935876100
1152921711033712640,10,2379044654361362448
1152921710899494912,10,2452210276620050440
1152921710832386048,10,2379044378954957840
1152921710798831616,10,2486004865936138248
1152921710782054400,9,2379044653694453761
1152921710769471488,9,2486004861389783056
1152921710767374336,9,2377918204573130760
1152921710766325760,10,2306142360121384968
1152921710765801472,10,2452211371769864200
1152921710765539328,10,2379044378954957840
1152921710765408256,10,2882603387562770434
1152921710765293568,9,2379044370222973456
1152921710765285376,10,2882603387562509328
1152921710765281280,10,2882603387562509328
1152921710765279232,10,2486004865803748368
1152921710765278208,9,2413947275924742152
1152921710765277696,10,2882603387562770434
1152921710765277200,9,2882884304731374625
1152921710765277192,9,2882321912585797649
1152921693585408000,10,5188433262263410692
1152921684995473408,10,4758054673032808480
1152921680700506112,10,4686031164124168464
1152921677479280640,10,2882603387562770440
1152921676942409728,10,2380222842745653250
1152921676673974272,10,9800413349031723024
1152921676539756544,10,2380222842745653250
1152921676472647680,10,4686031163855341600
1152921676439093248,10,4686031163855341600
1152921676422316032,10,4686031163855341600
1152921676409733120,10,4686031164124184592
1152921676407635968,10,81073873130627080
1152921676406587392,10,2452211371769864200
1152921676406063104,10,74345145432148000
1152921676405800960,10,9520618413723623428
1152921676405669888,10,2594425308545288194
1152921676405555200,10,4686031163855341600
1152921676405547008,10,2306423830662382624
1152921676405542912,10,9520618692090536200
1152921676405540864,10,2918350159849210120
1152921676405539840,10,5188151787286700292
1152921676405539328,10,9520618692090536200
1152921676405538832,10,4686031163855341600
1152921676405538824,10,2882937148951502980
1152921667815604224,10,2630104690662318082
1152921660299411456,10,9516176424864646208
1152921659762540544,10,2918337026442993666
1152921659494105088,10,2379044378948666384
1152921659359887360,10,2452280370486321160
1152921659292778496,10,2630104416321278016
1152921659259224064,10,2594075928078327810
1152921659229863936,10,2594355203983541312
1152921659227766784,10,2594425272581496832
1152921659226718208,10,2630104450196375616
1152921659226193920,10,2452211371769864200
1152921659225931776,10,2630104725074281472
1152921659225800704,10,2630104725072191490
1152921659225686016,10,9516176424864646208
1152921659225677824,10,2486004865803748384
1152921659225673728,10,2594355143946306576
1152921659225671680,10,297246650949181960
1152921659225670656,10,4900207224263286788
1152921659225670144,10,2630104690662318082
1152921659225669648,10,2630104416842155041
1152921659225669640,10,2630104416842155041
1152921651709476864,10,2630104690666242592
1152921651172605952,10,2630104725023885314
1152921650904170496,10,2630104690664145424
1152921650769952768,10,292736759472063040
1152921650702843904,10,2630104690662313986
1152921650669289472,10,2882937149026476034
1152921650639929344,10,2452211371570364944
1152921650637832192,10,2452280370419343364
1152921650636783616,10,81067335955783684
1152921650636259328,10,2452211371769864200
1152921650635997184,10,2341876278368018436
1152921650635866112,9,4758088762188103712
1152921650635751424,9,4613973024633262082
1152921650635743232,10,2486004865803748384
1152921650635739136,10,2452211646438851088
1152921650635737088,10,2452210276351615496
1152921650635736064,9,2485988093889350208
1152921650635735552,10,2485991671662252034
1152921650635735056,9,2594075893651476482
1152921650635735048,9,2308097558079078692
1152921647414509568,10,2594425299972130818
1152921646877638656,10,2594425299972130818
1152921646609203200,10,2413947276060787728
1152921646474985472,10,2594425299972130818
1152921646344962048,10,4900233612810600464
1152921646342864896,9,2380222772354883585
1152921646341816320,10,2379044370248106512
1152921646341292032,10,2882655614105026824
1152921646340784128,9,9800184642005959696
1152921646340775936,10,2882603387562509313
1152921646340771840,10,9800131865447842832
1152921646340769792,10,2452211371761475848
1152921646340767760,9,2452211371769602049
1152921646340767752,10,2882655614373200913
1152921643656413184,10,2630104725025982496
1152921643387977728,10,2413947276060787728
1152921643253760000,10,2452280372358037512
1152921643186651136,10,4900233612546279456
1152921643153096704,10,2882937149026476034
1152921643136319488,10,4900233612810600464
1152921643123736576,9,2594425299953387552
1152921643121639424,10,4686031146445702176
1152921643120590848,10,2630104725007630608
1152921643120066560,10,594476817532979232
